rdnm,store_code, mon_sales , mon_sales_count ,weekdays_sales_rate,weekend_sales_rate,weekdays_sales_coount,weekend_sales_count,breakfast(06~11),lunch(11~17),dinner(17~06),men_sales_rate,women_sales_rate
두텁바위로1길,커피점/카페," \38,871,729 ",4807,88,12,4246,561,25,69,6,49,51
백범로79길,한식," \234,951,645 ",8440,87,13,7363,1077,8,75,18,57,43
백범로79길,중식," \56,801,898 ",3169,66,34,2104,1065,0,71,30,59,41
백범로79길,양식," \45,634,130 ",3054,86,15,2606,448,0,60,40,46,54
백범로79길,분식," \146,690,768 ",17919,74,26,13385,4534,19,45,37,37,63
백범로79길,패스트푸드점," \141,270,415 ",11583,73,27,8597,2986,15,42,43,44,57
백범로79길,커피점/카페," \346,669,134 ",52553,78,22,38084,14469,21,52,27,33,67
백범로79길,유흥주점," \39,256,617 ",1116,72,28,806,310,0,0,100,60,40
백범로90길,한식," \1,256,430,109 ",50586,79,22,41184,9402,2,58,41,62,38
백범로90길,양식," \144,250,844 ",2208,87,14,2023,185,0,62,38,45,55
백범로90길,분식," \333,562,219 ",23021,81,19,18416,4605,2,47,51,61,40
백범로90길,패스트푸드점," \173,551,646 ",5425,60,40,3235,2190,0,28,72,63,37
백범로90길,닭/오리요리," \21,523,264 ",725,81,19,562,163,0,0,100,54,46
백범로90길,제과제빵떡케익," \67,261,411 ",7279,62,38,4545,2734,5,47,48,30,70
백범로90길,커피점/카페," \106,327,839 ",9341,79,21,7596,1745,2,66,32,45,55
서빙고로71길,한식," \468,120,424 ",21566,83,17,14328,7238,2,81,17,70,30
서빙고로71길,중식," \26,354,701 ",669,65,35,433,236,1,65,34,63,37
서빙고로71길,분식," \138,758,421 ",2407,96,4,2313,94,2,80,18,74,26
서빙고로71길,유흥주점," \18,920,025 ",357,100,0,357,0,2,93,4,79,21
소월로20길,한식," \98,419,395 ",6634,90,10,5550,1084,10,56,34,79,21
소월로20길,양식," \87,000,000 ",3517,71,30,2533,984,0,63,38,49,51
소월로20길,분식," \5,504,453 ",824,79,21,572,252,1,38,61,44,56
소월로20길,닭/오리요리," \2,452,848 ",83,83,17,69,14,0,0,100,42,58
소월로20길,제과제빵떡케익," \104,678,079 ",13314,71,29,9451,3863,23,35,43,34,66
소월로20길,커피점/카페," \17,909,187 ",2546,64,36,1578,968,4,71,24,40,61
소월로20길,유흥주점," \91,575,740 ",486,61,39,314,172,0,0,101,56,44
신흥로20길,한식," \608,333,748 ",5341,75,25,3588,1753,1,46,53,44,56
신흥로20길,중식," \65,154,117 ",3668,61,39,2251,1417,1,64,36,61,39
신흥로20길,양식," \574,584,228 ",3852,58,42,2509,1343,0,29,71,39,61
신흥로20길,분식," \41,760,295 ",2601,90,10,2334,267,7,69,25,62,38
신흥로20길,패스트푸드점," \487,435,481 ",24512,43,57,10756,13756,4,59,37,31,69
신흥로20길,닭/오리요리," \64,689,140 ",4582,62,38,2838,1744,0,10,90,61,39
신흥로20길,제과제빵떡케익," \111,146,128 ",12309,63,37,8510,3799,12,46,42,27,74
신흥로20길,커피점/카페," \52,594,455 ",2470,34,66,1358,1112,0,46,54,34,66
신흥로20길,유흥주점," \14,439,524 ",373,69,31,263,110,0,0,100,53,47
우사단로10길,한식," \187,648,027 ",8612,77,23,6115,2497,1,53,47,68,32
우사단로10길,양식," \99,837,021 ",5234,54,46,2791,2443,1,28,71,64,36
우사단로10길,분식," \119,551,227 ",7763,66,34,5039,2724,6,37,57,38,62
우사단로10길,커피점/카페," \72,701,684 ",7856,66,34,5019,2837,3,55,42,52,48
우사단로10길,유흥주점," \88,641,525 ",2839,66,34,1897,942,0,0,100,64,36
우사단로14길,양식," \853,858,608 ",16835,64,37,10197,6638,0,38,62,60,40
우사단로14길,패스트푸드점," \2,282,796 ",136,38,62,30,106,0,20,81,62,38
우사단로14길,제과제빵떡케익," \148,669,330 ",11080,57,43,6347,4733,1,44,56,32,68
우사단로14길,커피점/카페," \236,883,298 ",17776,70,30,10359,7417,4,71,26,41,59
우사단로14길,유흥주점," \4,317,716 ",59,72,29,39,20,0,0,100,89,11
우사단로4길,한식," \373,568,785 ",8498,75,25,6429,2069,2,63,36,62,38
우사단로4길,양식," \55,265,311 ",3723,64,37,3103,620,0,34,65,48,52
우사단로4길,분식," \29,961,923 ",1902,78,22,1435,467,1,62,37,60,40
우사단로4길,닭/오리요리," \105,419,701 ",4786,63,37,3025,1761,0,22,78,55,45
우사단로4길,커피점/카페," \172,374,286 ",19064,67,33,12761,6303,9,58,33,43,57
우사단로4길,유흥주점," \174,241,419 ",4857,70,30,3554,1303,0,1,100,63,37
원효로19길,한식," \722,319,999 ",25741,91,9,21549,4192,4,77,20,60,40
원효로19길,중식," \222,620,336 ",11007,80,20,8320,2687,0,73,26,66,34
원효로19길,닭/오리요리," \34,376,867 ",900,79,21,705,195,0,1,100,73,27
원효로19길,커피점/카페," \178,198,415 ",24898,78,22,19379,5519,16,59,26,43,57
원효로19길,유흥주점," \62,315,921 ",2247,84,16,1863,384,0,40,60,57,43
원효로41길,한식," \550,860,701 ",19203,91,10,17868,1335,0,60,40,60,40
원효로41길,중식," \15,838,404 ",727,65,35,465,262,0,74,27,73,28
원효로41길,분식," \44,708,355 ",4554,100,0,4554,0,15,55,30,68,32
원효로41길,커피점/카페," \116,523,256 ",21445,88,12,18900,2545,18,72,10,63,37
원효로41길,유흥주점," \28,997,193 ",957,82,18,808,149,0,18,83,86,14
원효로53길,한식," \1,522,006,819 ",42215,77,23,29242,12973,8,43,49,70,30
원효로53길,일식/수산물," \6,833,959 ",138,84,16,117,21,0,25,75,84,16
원효로53길,커피점/카페," \37,376,006 ",4400,75,25,3951,449,1,74,25,47,53
원효로53길,유흥주점," \140,474,773 ",2892,71,29,2127,765,1,0,100,85,16
원효로89길,한식," \1,063,092,180 ",41691,84,16,33962,7729,1,65,35,56,44
원효로89길,중식," \164,904,129 ",7940,87,13,6847,1093,1,77,22,67,33
원효로89길,일식/수산물," \102,162,804 ",1798,80,20,1443,355,0,66,34,43,57
원효로89길,분식," \165,533,817 ",10399,94,6,9829,570,10,50,40,55,45
원효로89길,패스트푸드점," \71,475,515 ",1763,66,34,1168,595,0,36,64,56,44
원효로89길,닭/오리요리," \18,276,501 ",676,68,32,447,229,1,8,92,59,42
원효로89길,커피점/카페," \836,029,278 ",41153,84,16,32560,8593,29,56,15,47,53
원효로89길,유흥주점," \1,411,422,170 ",23482,76,24,17283,6199,0,0,101,58,42
이촌로22길,한식," \173,328,865 ",4921,70,30,3453,1468,0,37,63,72,29
이촌로22길,중식," \24,828,231 ",1302,55,45,723,579,1,73,27,61,39
이촌로22길,닭/오리요리," \68,544,070 ",2668,60,41,1600,1068,0,12,89,56,44
이촌로22길,커피점/카페," \54,824,360 ",6475,65,35,4204,2271,4,63,34,51,49
이태원로27길,한식," \1,844,878,004 ",31074,50,50,16302,14772,1,6,93,53,47
이태원로27길,중식," \259,521,489 ",1999,64,36,1279,720,0,41,59,58,42
이태원로27길,일식/수산물," \11,932,486 ",272,24,76,65,207,0,0,100,48,52
이태원로27길,양식," \7,288,947,903 ",227577,48,52,110544,117033,1,16,84,56,44
이태원로27길,분식," \441,851,884 ",8949,43,57,3838,5111,5,5,91,52,48
이태원로27길,패스트푸드점," \1,528,934 ",102,19,81,19,83,0,44,57,56,44
이태원로27길,제과제빵떡케익," \77,571,628 ",10314,47,53,4835,5479,0,25,76,38,62
이태원로27길,커피점/카페," \217,859,190 ",24006,58,42,13680,10326,4,55,42,53,47
이태원로27길,유흥주점," \2,502,286,010 ",79908,41,59,33816,46092,2,0,98,52,48
이태원로54길,한식," \3,243,303,909 ",88870,68,32,59482,29388,2,51,47,47,53
이태원로54길,중식," \522,438,021 ",14798,71,30,11315,3483,0,36,63,42,59
이태원로54길,일식/수산물," \456,971,572 ",11795,51,49,6681,5114,0,28,72,41,60
이태원로54길,양식," \2,292,245,575 ",53129,62,38,32041,21088,1,39,60,36,64
이태원로54길,분식," \98,571,297 ",4295,54,46,2327,1968,0,53,48,30,70
이태원로54길,패스트푸드점," \729,517,357 ",25032,62,38,15869,9163,2,47,52,39,61
이태원로54길,커피점/카페," \2,135,463,982 ",150324,65,35,88589,61735,9,58,34,34,67
이태원로54길,유흥주점," \421,464,140 ",9202,42,58,4709,4493,0,10,90,40,60
장문로45길,한식," \184,649,623 ",8330,79,21,6925,1405,1,43,56,62,38
장문로45길,중식," \56,676,409 ",2593,60,40,1566,1027,2,64,34,65,35
장문로45길,양식," \6,981,747 ",141,94,6,129,12,0,39,61,0,100
장문로45길,분식," \95,247,980 ",9061,72,28,6790,2271,0,34,65,57,43
장문로45길,패스트푸드점," \78,925,684 ",2925,57,43,1664,1261,0,17,82,67,33
장문로45길,닭/오리요리," \148,037,856 ",6175,63,37,3884,2291,0,11,90,59,42
장문로45길,제과제빵떡케익," \17,466,937 ",1937,63,37,1217,720,13,48,38,55,45
장문로45길,커피점/카페," \2,336,584 ",648,61,39,396,252,0,0,101,76,24
장문로45길,유흥주점," \12,000,000 ",350,61,39,212,138,0,0,101,76,24
청파로47길,한식," \3,162,320,514 ",207480,80,20,162576,44904,1,52,48,30,71
청파로47길,중식," \434,431,046 ",23790,72,28,17179,6611,0,61,39,36,64
청파로47길,일식/수산물," \599,986,230 ",36115,82,18,29796,6319,0,52,47,27,73
청파로47길,양식," \977,268,762 ",59683,82,18,50851,8832,0,57,43,17,83
청파로47길,분식," \2,263,138,899 ",274828,78,22,227166,47662,5,53,41,19,81
청파로47길,패스트푸드점," \1,123,861,358 ",147294,82,18,117238,30056,7,51,42,18,82
청파로47길,닭/오리요리," \415,637,270 ",15125,70,31,11086,4039,0,8,92,41,60
청파로47길,제과제빵떡케익," \919,837,140 ",133893,69,31,97300,36593,5,52,43,18,82
청파로47길,커피점/카페," \2,331,084,798 ",597857,78,23,495046,102811,12,60,27,21,79
청파로47길,유흥주점," \432,442,645 ",14830,73,27,10833,3997,0,8,93,31,69
청파로47나길,한식," \129,653,411 ",3380,88,12,2999,381,5,74,23,60,40
청파로47나길,커피점/카페," \349,484 ",13,100,0,13,0,0,33,67,0,100
청파로47나길,유흥주점," \9,360,462 ",372,77,23,293,79,0,0,100,64,36
청파로71길,한식," \208,419,523 ",7013,85,16,5946,1067,0,57,44,61,39
청파로71길,분식," \17,003,072 ",1653,90,10,1467,186,12,62,26,61,40
청파로71길,닭/오리요리," \241,875,007 ",10690,64,36,6912,3778,0,14,86,46,54
청파로71길,커피점/카페," \46,617,527 ",6781,91,9,6192,589,23,67,11,43,57
청파로71길,유흥주점," \94,874,362 ",2509,67,33,1625,884,0,0,100,64,36
청파로73길,한식," \181,238,406 ",6661,86,14,5519,1142,1,67,31,62,38
청파로73길,분식," \200,724,480 ",3778,100,0,3778,0,0,93,7,77,23
청파로73길,커피점/카페," \28,582,701 ",4084,80,20,3275,809,19,67,15,61,39
한강대로104길,한식," \3,848,470,581 ",98839,89,12,87815,11024,1,65,34,57,43
한강대로104길,중식," \131,252,111 ",9263,85,15,7842,1421,0,73,28,67,33
한강대로104길,일식/수산물," \191,503,025 ",6929,95,5,6672,257,0,38,63,55,45
한강대로104길,양식," \58,506,845 ",436,100,0,436,0,0,0,100,72,28
한강대로104길,분식," \195,829,980 ",13042,87,13,11127,1915,11,66,23,44,56
한강대로104길,패스트푸드점," \35,632,725 ",3139,88,12,2888,251,1,52,47,50,50
한강대로104길,닭/오리요리," \21,856,166 ",750,66,34,489,261,0,2,98,71,29
한강대로104길,제과제빵떡케익," \369,630,168 ",36217,70,30,25498,10719,22,32,46,39,61
한강대로104길,커피점/카페," \95,375,488 ",13241,94,6,12561,680,17,78,5,45,55
한강대로104길,유흥주점," \470,674,184 ",10954,81,19,9365,1589,0,19,81,56,44
한강대로15길,한식," \1,405,282,607 ",26518,85,15,22409,4109,1,50,50,68,32
한강대로15길,중식," \87,711,627 ",2696,85,15,2302,394,0,70,31,75,25
한강대로15길,양식," \29,968,255 ",376,67,33,248,128,0,0,99,45,55
한강대로15길,분식," \20,561,773 ",475,82,19,402,73,0,0,100,82,18
한강대로15길,닭/오리요리," \58,023,508 ",1272,77,23,967,305,0,0,100,76,24
한강대로15길,커피점/카페," \115,114,185 ",11545,79,21,9690,1855,15,65,19,48,52
한강대로15길,유흥주점," \440,761,001 ",12769,87,13,11028,1741,0,39,63,60,40
한강대로43길,한식," \4,660,824,356 ",98634,81,19,78631,20003,1,30,69,65,35
한강대로43길,일식/수산물," \219,095,322 ",4039,90,11,3547,492,0,41,59,65,35
한강대로43길,분식," \380,754,638 ",22605,67,33,15222,7383,0,39,62,47,53
한강대로43길,닭/오리요리," \111,066,806 ",2481,77,23,1905,576,0,0,100,73,27
한강대로43길,제과제빵떡케익," \139,085,352 ",13616,72,28,10358,3258,23,47,29,59,41
한강대로43길,커피점/카페," \227,116,325 ",41762,92,9,36475,5287,26,55,19,60,40
한강대로43길,유흥주점," \272,741,229 ",5887,83,17,4872,1015,0,1,99,68,32
한강대로52길,한식," \2,000,319,307 ",33485,73,27,27648,5837,1,58,40,66,34
한강대로52길,양식," \130,446,505 ",2401,82,18,1977,424,0,35,65,46,54
한강대로52길,커피점/카페," \398,034,486 ",30386,89,12,24440,5946,19,64,17,53,47
한강대로52길,유흥주점," \31,499,738 ",1341,95,5,1275,66,0,70,30,68,32
한강대로62길,한식," \2,596,428,622 ",53453,81,19,42306,11147,3,43,55,71,29
한강대로62길,중식," \106,752,665 ",6016,90,10,5174,842,0,22,77,77,23
한강대로62길,양식," \88,985,139 ",2987,86,14,2555,432,0,72,28,48,52
한강대로62길,분식," \307,844,835 ",30291,86,14,26018,4273,23,57,20,66,34
한강대로62길,닭/오리요리," \150,456,830 ",4587,81,19,3702,885,1,31,68,79,21
한강대로62길,커피점/카페," \174,530,581 ",25864,80,20,20138,5726,13,67,21,58,42
한강대로62길,유흥주점," \468,155,127 ",10975,84,16,9420,1555,0,8,91,76,24
한강대로7길,한식," \1,465,162,056 ",36095,82,18,28127,7968,1,64,36,61,39
한강대로7길,일식/수산물," \33,000,000 ",1197,100,0,1197,0,0,100,0,62,38
한강대로7길,분식," \49,249,141 ",2086,100,0,2086,0,1,82,17,63,37
한강대로7길,커피점/카페," \239,117,140 ",23324,89,11,21080,2244,8,85,8,51,49
한강대로7길,유흥주점," \39,511,847 ",1045,87,13,912,133,0,0,100,65,35
한강대로88길,한식," \1,681,635,480 ",57597,88,12,49305,8292,3,57,42,70,30
한강대로88길,중식," \69,503,853 ",3337,86,14,2875,462,0,72,29,68,33
한강대로88길,분식," \69,897,674 ",3657,56,45,2031,1626,1,55,44,46,54
한강대로88길,제과제빵떡케익," \65,314,145 ",8297,76,24,6279,2018,22,32,46,38,62
한강대로88길,커피점/카페," \195,749,186 ",14169,76,24,10727,3442,0,50,51,18,82
한강대로88길,유흥주점," \140,319,053 ",2971,80,21,2482,489,0,0,100,51,49
한남대로20길,한식," \2,221,537,999 ",38459,78,22,30942,7517,1,41,58,52,48
한남대로20길,중식," \208,751,990 ",7484,74,26,5579,1905,0,70,29,68,32
한남대로20길,양식," \1,696,191,013 ",32927,69,31,22275,10652,1,60,38,37,63
한남대로20길,패스트푸드점," \284,481,717 ",7423,59,41,4423,3000,0,55,45,33,67
한남대로20길,제과제빵떡케익," \196,660,173 ",21283,72,28,15358,5925,21,52,27,33,67
한남대로20길,커피점/카페," \415,866,771 ",22461,68,32,14801,7660,1,68,31,34,66
한남대로20길,유흥주점," \246,445,498 ",4450,64,36,2857,1593,0,17,84,55,45
회나무로13길,한식," \386,007,048 ",7677,68,33,4922,2755,0,21,80,46,54
회나무로13길,중식," \45,352,806 ",2082,60,40,1247,835,0,67,33,62,38
회나무로13길,양식," \751,803,290 ",28273,48,52,12507,15766,0,31,70,47,53
회나무로13길,분식," \144,417,716 ",12464,84,17,10340,2124,14,52,34,54,47
회나무로13길,패스트푸드점," \54,079,233 ",3542,51,49,1894,1648,0,26,75,49,51
회나무로13길,제과제빵떡케익," \301,820,629 ",22893,64,36,14627,8266,20,50,31,43,57
회나무로13길,커피점/카페," \158,866,596 ",16233,60,40,10648,5585,15,57,27,40,60
회나무로13길,유흥주점," \612,053,527 ",25983,52,48,13606,12377,0,6,95,54,47
효창원로39길,한식," \314,123,680 ",14463,90,10,12377,2086,1,63,37,53,47
효창원로39길,양식," \62,791,276 ",3397,68,32,2404,993,0,42,59,52,48
효창원로39길,분식," \159,052,775 ",16663,68,32,10627,6036,19,52,29,56,44
효창원로39길,패스트푸드점," \40,972,690 ",3265,53,47,1724,1541,0,29,71,49,51
효창원로39길,닭/오리요리," \304,921,860 ",14030,64,36,8855,5175,0,11,89,54,46
효창원로39길,커피점/카페," \105,055,468 ",13325,71,29,9777,3548,14,58,27,40,60
후암로28길,한식," \34,304,759 ",916,86,15,784,132,0,51,50,71,29
후암로28길,중식," \64,957,481 ",3102,60,40,1862,1240,0,61,40,68,32
후암로28길,분식," \219,901,621 ",22248,71,29,15402,6846,7,23,69,53,47
후암로28길,닭/오리요리," \72,662,633 ",2952,68,33,1934,1018,0,2,99,63,37
후암로28길,커피점/카페," \45,180,634 ",3830,72,28,2693,1137,11,73,17,47,53
후암로28길,유흥주점," \30,048,303 ",1241,70,30,921,320,0,0,99,77,23
고산자로6길,한식," \1,048,045,446 ",37684,83,17,28732,8952,10,59,32,63,37
고산자로6길,중식," \24,123,087 ",1183,71,29,842,341,1,57,43,75,25
고산자로6길,일식/수산물," \567,000,000 ",8859,63,37,5575,3284,0,48,53,50,50
고산자로6길,분식," \161,124,199 ",7591,89,11,6373,1218,1,68,31,51,49
고산자로6길,닭/오리요리," \26,514,706 ",1397,64,36,888,509,0,28,72,40,60
고산자로6길,제과제빵떡케익," \10,897,119 ",829,67,33,529,300,0,80,20,19,81
고산자로6길,커피점/카페," \242,153,410 ",38468,65,35,25485,12983,15,51,35,46,54
금호산2길,한식," \92,326,606 ",3243,76,24,2370,873,3,46,51,52,48
금호산2길,커피점/카페," \7,503,725 ",1532,36,64,543,989,26,72,2,48,52
금호산길,한식," \625,292,783 ",15457,75,25,11473,3984,1,55,44,56,44
금호산길,패스트푸드점," \7,952,759 ",1605,89,11,1433,172,2,66,32,38,62
금호산길,제과제빵떡케익," \130,871,543 ",12364,72,28,8949,3415,15,34,52,39,61
금호산길,커피점/카페," \34,627,478 ",5317,78,22,4082,1235,21,52,28,43,57
금호산길,유흥주점," \76,044,800 ",2479,63,37,1523,956,1,31,69,61,39
둘레9길,한식," \422,652,136 ",12691,83,17,10749,1942,1,57,42,69,31
둘레9길,분식," \30,935,507 ",1170,100,0,1170,0,0,7,93,44,56
둘레9길,패스트푸드점," \117,248,440 ",8314,59,41,4962,3352,0,31,69,60,40
둘레9길,닭/오리요리," \212,009,768 ",8413,54,46,4534,3879,0,21,80,55,45
둘레9길,제과제빵떡케익," \134,563,543 ",13451,68,32,9166,4285,14,37,49,43,57
둘레9길,커피점/카페," \50,370,266 ",4064,50,50,1926,2138,6,68,26,38,62
둘레9길,유흥주점," \183,405,923 ",4089,53,47,2575,1514,0,0,99,79,21
뚝섬로5길,한식," \809,737,478 ",51954,90,10,50391,1563,1,80,19,61,39
뚝섬로5길,양식," \17,165,412 ",833,100,0,833,0,0,98,2,52,48
뚝섬로5길,분식," \248,361,659 ",17844,84,17,11885,5959,3,67,30,51,49
뚝섬로5길,커피점/카페," \402,443,656 ",39251,79,21,33621,5630,21,57,23,43,57
마장로27길,한식," \443,997,640 ",8673,67,33,5710,2963,0,16,84,59,41
마장로27길,분식," \96,037,032 ",8129,79,21,6500,1629,14,55,31,64,36
마장로27길,닭/오리요리," \38,383,129 ",979,70,31,681,298,0,0,100,63,37
마장로27길,제과제빵떡케익," \135,025,392 ",13290,72,28,9595,3695,16,36,48,41,59
마장로27길,유흥주점," \143,900,107 ",2463,74,26,1754,709,0,0,99,80,21
마장로39길,한식," \1,215,308,794 ",22565,77,23,14710,7855,6,51,44,67,33
마장로39길,분식," \81,104,905 ",10032,91,9,9049,983,7,59,35,47,53
마장로39길,패스트푸드점," \103,220,802 ",9116,71,29,6459,2657,1,44,54,53,47
마장로39길,닭/오리요리," \58,618,186 ",2037,66,34,1341,696,0,20,80,56,44
마장로39길,커피점/카페," \3,972,273 ",546,93,7,461,85,6,83,12,57,43
마장로39길,유흥주점," \549,266,923 ",14434,75,25,10779,3655,0,11,89,72,28
마조로16길,한식," \64,002,373 ",3429,93,7,3142,287,3,62,36,62,38
마조로16길,중식," \66,420,212 ",3327,56,44,2058,1269,0,68,33,61,39
마조로1길,한식," \753,891,411 ",27730,75,25,20121,7609,3,35,62,59,41
마조로1길,일식/수산물," \72,137,382 ",5290,71,29,3780,1510,0,56,44,57,43
마조로1길,분식," \264,277,599 ",26613,78,22,20875,5738,7,49,44,44,57
마조로1길,패스트푸드점," \135,991,489 ",19489,72,28,13831,5658,1,42,57,48,52
마조로1길,제과제빵떡케익," \67,777,597 ",9832,83,18,8131,1701,0,44,56,28,72
마조로1길,커피점/카페," \292,138,574 ",74341,71,29,54269,20072,1,49,50,41,59
마조로1길,유흥주점," \70,870,399 ",1915,75,25,1454,461,0,4,96,76,24
매봉길,한식," \65,842,585 ",4563,70,30,3821,742,6,64,31,53,47
매봉길,패스트푸드점," \175,509,550 ",6550,55,45,3593,2957,0,35,65,51,49
매봉길,제과제빵떡케익," \116,127,729 ",13908,88,12,10472,3436,8,20,72,36,64
매봉길,커피점/카페," \49,321,924 ",8091,65,35,4835,3256,21,51,27,46,54
